date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:00:23	87882/87882	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:22%20GMT	https://www.mondelezinternational.com/Snacking-Made-Right/Sustainable-Ingredients	www.mondelezinternational.com/Snacking-Made-Right/Sustainable-Ingredients.html	(from https://www.mondelezinternational.com/)
00:00:24	87090/87090	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:23%20GMT	https://www.mondelezinternational.com/Snacking-Made-Right/Environmental-Impact	www.mondelezinternational.com/Snacking-Made-Right/Environmental-Impact.html	(from https://www.mondelezinternational.com/)
00:00:24	78684/78684	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:24%20GMT	https://www.mondelezinternational.com/Snacking-Made-Right/Packaging-Innovation	www.mondelezinternational.com/Snacking-Made-Right/Packaging-Innovation.html	(from https://www.mondelezinternational.com/)
00:00:26	88821/88821	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:25%20GMT	https://www.mondelezinternational.com/Snacking-Made-Right/Social-Sustainability	www.mondelezinternational.com/Snacking-Made-Right/Social-Sustainability.html	(from https://www.mondelezinternational.com/)
00:00:27	101769/101769	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:26%20GMT	https://www.mondelezinternational.com/Snacking-Made-Right/Reporting-and-Disclosure	www.mondelezinternational.com/Snacking-Made-Right/Reporting-and-Disclosure.html	(from https://www.mondelezinternational.com/)
00:00:28	94330/94330	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:27%20GMT	https://www.mondelezinternational.com/Snacking-Made-Right/ESG-Topics	www.mondelezinternational.com/Snacking-Made-Right/ESG-Topics.html	(from https://www.mondelezinternational.com/)
00:00:29	84428/84428	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:28%20GMT	https://www.mondelezinternational.com/News	www.mondelezinternational.com/News.html	(from https://www.mondelezinternational.com/)
00:00:30	76256/76256	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:29%20GMT	https://www.mondelezinternational.com/News?filter=Brands	www.mondelezinternational.com/News3319.html	(from https://www.mondelezinternational.com/)
00:00:31	84215/84215	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:30%20GMT	https://www.mondelezinternational.com/News?filter=Business	www.mondelezinternational.com/News695f.html	(from https://www.mondelezinternational.com/)
00:00:32	78472/78472	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:31%20GMT	https://www.mondelezinternational.com/News?filter=Community%20Impact	www.mondelezinternational.com/News14a3.html	(from https://www.mondelezinternational.com/)
00:00:32	76091/76091	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:32%20GMT	https://www.mondelezinternational.com/News?filter=People	www.mondelezinternational.com/News3fe5.html	(from https://www.mondelezinternational.com/)
00:00:34	84128/84128	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:33%20GMT	https://www.mondelezinternational.com/News?filter=Sustainability	www.mondelezinternational.com/Newscf8c.html	(from https://www.mondelezinternational.com/)
00:00:35	76014/76014	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:34%20GMT	https://www.mondelezinternational.com/News?filter=Well-being	www.mondelezinternational.com/News4639.html	(from https://www.mondelezinternational.com/)
00:00:36	83120/83120	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:35%20GMT	https://www.mondelezinternational.com/Investors	www.mondelezinternational.com/Investors.html	(from https://www.mondelezinternational.com/)
00:00:37	71948/71948	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:36%20GMT	https://www.mondelezinternational.com/Investors/News-and-Events/Annual-Meeting-of-Shareholders	www.mondelezinternational.com/Investors/News-and-Events/Annual-Meeting-of-Shareholders.html	(from https://www.mondelezinternational.com/)
00:00:38	81317/81317	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:37%20GMT	https://www.mondelezinternational.com/Investors/Corporate-Governance	www.mondelezinternational.com/Investors/Corporate-Governance.html	(from https://www.mondelezinternational.com/)
00:00:39	110348/110348	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:39%20GMT	https://www.mondelezinternational.com/Investors/Corporate-Governance/Our-Board-and-Committees	www.mondelezinternational.com/Investors/Corporate-Governance/Our-Board-and-Committees.html	(from https://www.mondelezinternational.com/)
00:00:40	72310/72310	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:39%20GMT	https://www.mondelezinternational.com/Investors/Corporate-Governance/Board-Leadership	www.mondelezinternational.com/Investors/Corporate-Governance/Board-Leadership.html	(from https://www.mondelezinternational.com/)
00:00:41	71588/71588	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:40%20GMT	https://www.mondelezinternational.com/Investors/Corporate-Governance/Audit-Committee	www.mondelezinternational.com/Investors/Corporate-Governance/Audit-Committee.html	(from https://www.mondelezinternational.com/)
00:00:42	72837/72837	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:42%20GMT	https://www.mondelezinternational.com/Investors/Corporate-Governance/Governance-Membership-and-Public-Affairs-Committee	www.mondelezinternational.com/Investors/Corporate-Governance/Governance-Membership-and-Public-Affairs-Committee.html	(from https://www.mondelezinternational.com/)
00:00:44	73495/73495	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:43%20GMT	https://www.mondelezinternational.com/Investors/Corporate-Governance/Human-Resources-And-Compensation-Committee	www.mondelezinternational.com/Investors/Corporate-Governance/Human-Resources-And-Compensation-Committee.html	(from https://www.mondelezinternational.com/)
00:00:45	71799/71799	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:44%20GMT	https://www.mondelezinternational.com/Investors/Corporate-Governance/Finance-Committee	www.mondelezinternational.com/Investors/Corporate-Governance/Finance-Committee.html	(from https://www.mondelezinternational.com/)
00:00:46	78639/78639	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:45%20GMT	https://www.mondelezinternational.com/Investors/Corporate-Governance/Governance-Practices-and-Policies	www.mondelezinternational.com/Investors/Corporate-Governance/Governance-Practices-and-Policies.html	(from https://www.mondelezinternational.com/)
00:00:47	77636/77636	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:47%20GMT	https://www.mondelezinternational.com/Investors/Corporate-Governance/Board-Oversight-of-Corporate-Citizenship	www.mondelezinternational.com/Investors/Corporate-Governance/Board-Oversight-of-Corporate-Citizenship.html	(from https://www.mondelezinternational.com/)
00:00:48	71765/71765	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:48%20GMT	https://www.mondelezinternational.com/Investors/Corporate-Governance/Contacting-the-Board-and-Reporting-Wrongdoings	www.mondelezinternational.com/Investors/Corporate-Governance/Contacting-the-Board-and-Reporting-Wrongdoings.html	(from https://www.mondelezinternational.com/)
00:00:49	72099/72099	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:48%20GMT	https://www.mondelezinternational.com/Investors/Financials/Annual-Reports	www.mondelezinternational.com/Investors/Financials/Annual-Reports.html	(from https://www.mondelezinternational.com/)
00:00:50	72303/72303	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:49%20GMT	https://www.mondelezinternational.com/Investors/Stock/Investing-in-Us	www.mondelezinternational.com/Investors/Stock/Investing-in-Us.html	(from https://www.mondelezinternational.com/)
00:00:51	71026/71026	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:50%20GMT	https://www.mondelezinternational.com/Investors/Stock/Spin-Off-Information	www.mondelezinternational.com/Investors/Stock/Spin-Off-Information.html	(from https://www.mondelezinternational.com/)
00:00:52	71802/71802	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:52%20GMT	https://www.mondelezinternational.com/Investors/Stock/Information-for-Former-Cadbury-Shareholders	www.mondelezinternational.com/Investors/Stock/Information-for-Former-Cadbury-Shareholders.html	(from https://www.mondelezinternational.com/)
00:00:53	81810/81810	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:52%20GMT	https://www.mondelezinternational.com/Investors/Stock/Compensation-and-Benefits	www.mondelezinternational.com/Investors/Stock/Compensation-and-Benefits.html	(from https://www.mondelezinternational.com/)
00:00:55	83120/83120	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:54%20GMT	https://www.mondelezinternational.com/investors	www.mondelezinternational.com/investors-2.html	(from https://www.mondelezinternational.com/)
00:00:56	71904/71904	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:55%20GMT	https://www.mondelezinternational.com/Investors/IR-contacts-page	www.mondelezinternational.com/Investors/IR-contacts-page.html	(from https://www.mondelezinternational.com/)
00:00:57	72818/72818	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:56%20GMT	https://www.mondelezinternational.com/Investors/Contact-Us	www.mondelezinternational.com/Investors/Contact-Us.html	(from https://www.mondelezinternational.com/)
00:00:58	69233/69233	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:57%20GMT	https://www.mondelezinternational.com/Media	www.mondelezinternational.com/Media.html	(from https://www.mondelezinternational.com/)
00:00:59	76658/76658	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:58%20GMT	https://www.mondelezinternational.com/Media/Asset-Library	www.mondelezinternational.com/Media/Asset-Library.html	(from https://www.mondelezinternational.com/)
00:01:00	84912/84912	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:00:59%20GMT	https://www.mondelezinternational.com/Media/Media-Contacts	www.mondelezinternational.com/Media/Media-Contacts.html	(from https://www.mondelezinternational.com/)
00:01:01	70983/70983	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:01:00%20GMT	https://www.mondelezinternational.com/Media/Press-Releases	www.mondelezinternational.com/Media/Press-Releases.html	(from https://www.mondelezinternational.com/)
00:01:02	70303/70303	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:01:01%20GMT	https://www.mondelezinternational.com/Colombia	www.mondelezinternational.com/Colombia.html	(from https://www.mondelezinternational.com/)
00:01:03	168396/168396	---M--	200	added ('OK')	image/jpeg	etag:c05f22b4dac14e48b310b9fd14ae0ba1	https://www.mondelezinternational.com/-/media/Mondelez/Images/Hero/Forest-Positive-home.jpg	www.mondelezinternational.com/-/media/Mondelez/Images/Hero/Forest-Positive-home.jpg	(from https://www.mondelezinternational.com/)
00:01:04	74045/74045	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:01:03%20GMT	https://www.mondelezinternational.com/News/Advancing-a-Forest-Positive-Future	www.mondelezinternational.com/News/Advancing-a-Forest-Positive-Future.html	(from https://www.mondelezinternational.com/)
00:01:04	23949/23949	---M--	200	added ('OK')	image/png	etag:dc0905e206474cc7a42a7feaa89067f1	https://www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/belVita/belVita.png?h=128&w=207&la=en&hash=44DADD1043EBD5BC6A965BA6AAA3A155	www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/belVita/belVita8fe1.png	(from https://www.mondelezinternational.com/)
00:01:05	14371/14371	---M--	200	added ('OK')	image/png	etag:5544d39ef1fb420cae83d6994f6fc6a6	https://www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Cadbury/Cadbury.png?h=62&w=153&la=en&hash=ACE1B23B57488C44039ABE61F09CA326	www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Cadbury/Cadburyb517.png	(from https://www.mondelezinternational.com/)
00:01:06	15892/15892	---M--	200	added ('OK')	image/png	etag:36d6d2cdd4674a9ea1ee8b0f12ab99fa	https://www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Halls/Halls.png?h=56&w=201&la=en&hash=C69CC74F8A1D300E5D9BCE5498D2F0E6	www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Halls/Hallse00f.png	(from https://www.mondelezinternational.com/)
00:01:07	18431/18431	---M--	200	added ('OK')	image/png	etag:2b5c10933971457f843e39fdfc15603c	https://www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Milka/Milka.png?h=111&w=207&la=en&hash=834FA133DAFEE170026F721B38073578	www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Milka/Milkadd42.png	(from https://www.mondelezinternational.com/)
00:01:09	18874/18874	---M--	200	added ('OK')	image/png	etag:04149c5dcdbf4e9698a2c0c350dd131b	https://www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Oreo/Oreo.png?h=103&w=207&la=en&hash=3B870AE7E475775911F7D293F002C2B2	www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Oreo/Oreofe2c.png	(from https://www.mondelezinternational.com/)
00:01:09	16830/16830	---M--	200	added ('OK')	image/png	etag:d408b697f4694638845bc8b110b2baf7	https://www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Philadelphia/Philadelphia.png?h=132&w=206&la=en&hash=7170503FFE17CCD49ACFF31F58FCD0A9	www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Philadelphia/Philadelphia88cf.png	(from https://www.mondelezinternational.com/)
